# Origin	Destination	menuOption menuTarget objectID	Skills	Items	Quests	Varbits	VarPlayers	Duration	Display info
# Tutorial Island									
2825 2958 1	2825 2958 0	Climb-down Ladder 16679						2	
2845 2954 0	2845 2954 1	Climb-up Ladder 16683						2	
2845 2954 1	2845 2954 0	Climb-down Ladder 16679						2	
2844 2953 1	2844 2953 0	Climb-down Ladder 16679						2	
2844 2955 1	2844 2955 0	Climb-down Ladder 16679						2	
2859 2954 0	2859 2954 1	Climb-up Ladder 16683						2	
2859 2954 1	2859 2954 0	Climb-down Ladder 16679						2	
2860 2953 1	2860 2953 0	Climb-down Ladder 16679						2	
2860 2955 1	2860 2955 0	Climb-down Ladder 16679						2	
2870 2971 0	2870 2971 1	Climb-up Ladder 16683						2	
2870 2971 1	2870 2971 0	Climb-down Ladder 16679						2	
2871 2970 0	2871 2970 1	Climb-up Ladder 16683						2	
2871 2970 1	2871 2970 0	Climb-down Ladder 16679						2	
2871 2972 0	2871 2972 1	Climb-up Ladder 16683						2	
2871 2972 1	2871 2972 0	Climb-down Ladder 16679						2	
2872 2971 0	2872 2971 1	Climb-up Ladder 16683						2	
2872 2971 1	2872 2971 0	Climb-down Ladder 16679						2	
									
# Yanille Dungeon									
2569 3121 0	2569 9525 0	Climb-down Staircase 16665						1	
2570 3121 0	2569 9525 0	Climb-up Staircase 16665						1	
2569 9525 0	2569 3121 0	Climb-up Staircase 16665						1	
2569 9526 0	2569 3121 0	Climb-up Staircase 16665						1	
2572 9499 0	2588 9573 0	Pray-at Altar 412						2	
2579 9583 0	2567 9524 0	Climb-up Staircase 16665						1	
2578 9583 0	2567 9524 0	Climb-up Staircase 16665						1	
									
# Yanille Wizard Guild									
2594 3085 0	2594 9485 0	Climb-down Ladder 17384						2	
2594 9486 0	2594 3085 0	Climb-up Ladder 17383						2	
2590 3088 0	2590 3092 1	Climb-up Staircase 15645						1	
2591 3088 0	2590 3092 1	Climb-up Staircase 15645						1	
2590 3092 1	2590 3088 0	Climb-down Staircase 15648						1	
2591 3092 1	2590 3088 0	Climb-down Staircase 15648						1	
2590 3083 1	2590 3087 2	Climb-up Staircase 15645						1	
2591 3083 1	2590 3087 2	Climb-up Staircase 15645						1	
2590 3087 2	2590 3083 1	Climb-down Staircase 15648						1	
2591 3087 2	2590 3083 1	Climb-down Staircase 15648						1	
									
# Watchtower									
2549 3112 2	2549 3112 1	Climb-down Ladder 2797						2	
2548 3111 2	2549 3112 1	Climb-down Ladder 2797						2	
2548 3111 1	2549 3112 2	Climb-up Ladder 2796						2	
2550 3111 1	2549 3112 2	Climb-up Ladder 2796						2	
2549 3112 1	2549 3112 2	Climb-up Ladder 2796						2	
2545 3111 1	2544 3112 0	Climb-down Ladder 17122						2	
2544 3112 1	2544 3112 0	Climb-down Ladder 17122						2	
2543 3111 1	2544 3112 0	Climb-down Ladder 17122						2	
2545 3111 0	2545 3111 1	Climb-up Ladder 2833						2	
2543 3111 0	2543 3111 1	Climb-up Ladder 2833						2	
2544 3112 0	2544 3112 1	Climb-up Ladder 2833						2	
									
# Forthos Dungeon									
1702 3575 0	1830 9973 0	Climb-down Ladder 34862						2	
1829 9974 0	1702 3575 0	Climb-up Ladder 34863						2	
1831 9974 0	1702 3575 0	Climb-up Ladder 34863						2	
1830 9975 0	1702 3575 0	Climb-up Ladder 34863						2	
1830 9973 0	1702 3575 0	Climb-up Ladder 34863						2	
1798 9969 0	1670 3569 0	Climb-up Staircase 34864						1	
1799 9969 0	1670 3569 0	Climb-up Staircase 34864						1	
1800 9968 0	1670 3569 0	Climb-up Staircase 34864						1	
1800 9967 0	1670 3569 0	Climb-up Staircase 34864						1	
1799 9966 0	1670 3569 0	Climb-up Staircase 34864						1	
1670 3569 0	1800 9968 0	Climb-down Staircase 34865						1	
1671 3568 0	1800 9968 0	Climb-down Staircase 34865						1	
1671 3567 0	1800 9968 0	Climb-down Staircase 34865						1	
1670 3566 0	1800 9968 0	Climb-down Staircase 34865						1	
1824 9973 0	1825 9973 0	Open Temple Door 34843						2	
1825 9973 0	1824 9973 0	Open Temple Door 34843				8398=1		2	
1802 9958 0	1802 9956 0	Open Temple Door 34843				8397=1		2	
1802 9956 0	1802 9958 0	Open Temple Door 34843				8397=1		2	
1803 9968 0	1726 9994 0	Enter Strange passage 28918				5087=1		1	
1803 9967 0	1726 9994 0	Enter Strange passage 28918				5087=1		1	
									
# Catacombs of Kourend									
1469 3653 0	1650 9987 0	Enter Hole 28915				5088=1		2	
1470 3652 0	1650 9987 0	Enter Hole 28915				5088=1		2	
1470 3654 0	1650 9987 0	Enter Hole 28915				5088=1		2	
1471 3653 0	1650 9987 0	Enter Hole 28915				5088=1		2	
1562 3791 0	1617 10101 0	Enter Hole 28915				5088=1		2	
1563 3790 0	1617 10101 0	Enter Hole 28915				5088=1		2	
1563 3792 0	1617 10101 0	Enter Hole 28915				5088=1		2	
1564 3791 0	1617 10101 0	Enter Hole 28915				5088=1		2	
1695 3865 0	1719 10101 0	Enter Hole 28915				5088=1		2	
1696 3864 0	1719 10101 0	Enter Hole 28915				5088=1		2	
1696 3866 0	1719 10101 0	Enter Hole 28915				5088=1		2	
1697 3865 0	1719 10101 0	Enter Hole 28915				5088=1		2	
1726 9994 0	1803 9968 0	Climb-up Vine 28897						2	
1725 9993 0	1803 9968 0	Climb-up Vine 28897						2	
1727 9993 0	1803 9968 0	Climb-up Vine 28897						2	
1726 9992 0	1803 9968 0	Climb-up Vine 28897						2	
1649 9986 0	1469 3653 0	Climb-up Vine 28896						2	
1650 9985 0	1469 3653 0	Climb-up Vine 28896						2	
1650 9987 0	1469 3653 0	Climb-up Vine 28896						2	
1651 9986 0	1469 3653 0	Climb-up Vine 28896						2	
1616 10102 0	1562 3791 0	Climb-up Vine 28895						2	
1617 10101 0	1562 3791 0	Climb-up Vine 28895						2	
1617 10103 0	1562 3791 0	Climb-up Vine 28895						2	
1618 10102 0	1562 3791 0	Climb-up Vine 28895						2	
1718 10102 0	1696 3864 0	Climb-up Vine 28898						2	
1719 10101 0	1696 3864 0	Climb-up Vine 28898						2	
1719 10103 0	1696 3864 0	Climb-up Vine 28898						2	
1720 10102 0	1696 3864 0	Climb-up Vine 28898						2	
1638 10047 0	1461 9879 0	Climb-up Vine 42350						2	
1639 10046 0	1461 9879 0	Climb-up Vine 42350						2	
1639 10048 0	1461 9879 0	Climb-up Vine 42350						2	
1640 10047 0	1461 9879 0	Climb-up Vine 42350						2	
1461 9879 0	1639 10046 0	Enter Strange passage 42249				12341=1		2	
1420 3588 0	1432 9913 0	Enter Cave 42248						4	
1420 3589 0	1432 9913 0	Enter Cave 42248						4	
1432 9913 0	1420 3588 0	Exit Cave 42247						4	
1665 10051 0	1639 3673 0	Climb-up Vine ladder 28894						2	
1666 10050 0	1639 3673 0	Climb-up Vine ladder 28894						2	
1666 10052 0	1639 3673 0	Climb-up Vine ladder 28894						2	
1667 10051 0	1639 3673 0	Climb-up Vine ladder 28894						2	
1639 3673 0	1666 10050 0	Investigate Statue 27785						2	
									
# Hosidius									
1631 3570 0	1634 3570 0	Climb-over Stile 7527						3	
1634 3570 0	1631 3570 0	Climb-over Stile 7527						3	
									
# Woodcutting Guild (Hosidius)									
# Gates around the guild perimeter require 60 Woodcutting to enter (boostable).									
# East gate:									
1658 3505 0	1657 3505 0	Open Gate 28851	60 Woodcutting					2	
1657 3505 0	1658 3505 0	Open Gate 28851						2	
1658 3504 0	1657 3504 0	Open Gate 28851	60 Woodcutting					2	
1657 3504 0	1658 3504 0	Open Gate 28851						2	
# West gate:									
1562 3488 0	1563 3488 0	Open Gate 28852	60 Woodcutting					2	
1563 3488 0	1562 3488 0	Open Gate 28852						2	
1562 3487 0	1563 3487 0	Open Gate 28852	60 Woodcutting					2	
1563 3487 0	1562 3487 0	Open Gate 28852						2	
									
# Jiggig									
2455 3049 0	2457 3049 0	Climb-over Crushed barricade 6881				496=1		2	
2457 3049 0	2455 3049 0	Climb-over Crushed barricade 6881				496=1		2	
2455 3048 0	2457 3048 0	Climb-over Crushed barricade 6882				496=1		2	
2457 3048 0	2455 3048 0	Climb-over Crushed barricade 6882				496=1		2	
2485 3045 0	2477 9437 2	Climb-down Stairs 6841				487>10		7	
2477 9437 2	2485 3045 0	Climb-up Stairs 6842						7	
2486 3045 0	2477 9437 2	Climb-down Stairs 6841				487>10		7	
2477 9438 2	2485 3045 0	Climb-up Stairs 6842						7	
									
# Kharazi Jungle									
2762 2943 0	2762 2941 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2762 2940 0	2762 2942 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2762 2938 0	2762 2936 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2762 2936 0	2762 2938 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2762 2936 0	2762 2934 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2762 2934 0	2762 2936 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2791 2935 0	2791 2937 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2791 2937 0	2791 2935 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2791 2937 0	2791 2939 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2791 2939 0	2791 2937 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2791 2939 0	2791 2941 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2791 2941 0	2791 2939 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2791 2941 0	2791 2943 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2791 2943 0	2791 2941 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2793 2943 0	2793 2941 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2793 2941 0	2793 2943 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2793 2941 0	2793 2939 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2793 2939 0	2793 2941 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2793 2939 0	2793 2937 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2793 2937 0	2793 2939 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2795 2938 0	2795 2940 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2795 2941 0	2795 2939 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2795 2940 0	2795 2942 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2795 2943 0	2795 2941 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2798 2943 0	2798 2941 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2798 2940 0	2798 2942 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2798 2941 0	2798 2939 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2798 2938 0	2798 2940 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2799 2937 0	2799 2939 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2799 2939 0	2799 2937 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2799 2939 0	2799 2941 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2799 2941 0	2799 2939 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2799 2941 0	2799 2943 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2799 2943 0	2799 2941 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2800 2943 0	2800 2941 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2800 2940 0	2800 2942 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2800 2941 0	2800 2939 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2800 2938 0	2800 2940 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2800 2939 0	2800 2937 0	Chop-down Jungle tree 2889		AXE=1			139>49	10	
2800 2936 0	2800 2938 0	Chop-down Jungle tree 2889		AXE=1			139>49	10	
2816 2936 0	2816 2938 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2816 2938 0	2816 2936 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2816 2938 0	2816 2940 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2816 2940 0	2816 2938 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2819 2940 0	2819 2938 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2819 2938 0	2819 2940 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2819 2938 0	2819 2936 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2819 2936 0	2819 2938 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2820 2935 0	2820 2937 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2820 2938 0	2820 2936 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2820 2937 0	2820 2939 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2820 2940 0	2820 2938 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2864 2934 0	2864 2936 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2864 2936 0	2864 2934 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2864 2936 0	2864 2938 0	Chop-down Jungle tree 2889		AXE=1			139>49	10	
2864 2939 0	2864 2937 0	Chop-down Jungle tree 2889		AXE=1			139>49	10	
2864 2939 0	2864 2941 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2864 2941 0	2864 2939 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2866 2941 0	2866 2939 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2866 2939 0	2866 2937 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2866 2938 0	2866 2940 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2866 2936 0	2866 2938 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2866 2936 0	2866 2934 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2866 2934 0	2866 2936 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2868 2934 0	2868 2936 0	Chop-down Jungle tree 2889		AXE=1			139>49	10	
2868 2936 0	2868 2934 0	Chop-down Jungle tree 2889		AXE=1			139>49	10	
2868 2936 0	2868 2938 0	Chop-down Jungle tree 2889		AXE=1			139>49	10	
2868 2939 0	2868 2937 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2868 2938 0	2868 2940 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2868 2941 0	2868 2939 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2872 2934 0	2872 2936 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2872 2936 0	2872 2934 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2872 2938 0	2872 2940 0	Chop-down Jungle tree 2889		AXE=1			139>49	10	
2872 2941 0	2872 2939 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2932 2943 0	2932 2941 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2932 2940 0	2932 2942 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2932 2941 0	2932 2939 0	Chop-down Jungle tree 2889		AXE=1			139>49	10	
2932 2938 0	2932 2940 0	Chop-down Jungle Bush 2892		MACHETE=1			139>49	2	
2932 2938 0	2932 2936 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2932 2936 0	2932 2938 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2933 2937 0	2933 2939 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2933 2939 0	2933 2937 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2933 2939 0	2933 2941 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2933 2941 0	2933 2939 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2933 2941 0	2933 2943 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2933 2943 0	2933 2941 0	Chop-down Jungle tree 2890		AXE=1			139>49	10	
2936 2943 0	2936 2941 0	Chop-down Jungle tree 2889		AXE=1			139>49	10	
2936 2940 0	2936 2942 0	Chop-down Jungle tree 2889		AXE=1			139>49	10	
2936 2940 0	2936 2938 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2936 2938 0	2936 2940 0	Chop-down Jungle Bush 2893		MACHETE=1			139>49	2	
2936 2938 0	2936 2936 0	Chop-down Jungle tree 2889		AXE=1			139>49	10	
2936 2936 0	2936 2938 0	Chop-down Jungle tree 2889		AXE=1			139>49	10	
									
# Almera's House in Baxtorian Falls									
2521 3494 0	2521 3494 1	Climb-up Ladder 16683						2	
2522 3493 0	2522 3493 1	Climb-up Ladder 16683						2	
2521 3494 1	2521 3494 0	Climb-down Ladder 16679						2	
2522 3493 1	2522 3493 0	Climb-down Ladder 16679						2	
									
# Ancient Cavern (Baxtorian Falls Whirlpool)									
2511 3511 0	1768 5366 0	Jump-into Whirlpool 25274				3759>1		2	
2512 3511 0	1768 5366 0	Jump-into Whirlpool 25274				3759>1		2	
1742 5352 0	2531 3446 0	Ride Aged log 25216						2	
1761 5362 0	2531 3446 0	Ride Aged log 25216						2	
									
# Hunter Guild									
1559 3046 0	1556 3046 2	Climb-up Rope 51647						2	
1556 3046 2	1559 3046 0	Climb-down Rope 51644						2	
1558 3047 0	1558 9451 0	Climb-down Stairs 51641						2	
1557 3047 0	1557 9451 0	Climb-down Stairs 51641						2	
1558 9451 0	1558 3047 0	Climb-up Stairs 51642						2	
1557 9451 0	1557 3047 0	Climb-up Stairs 51642						2	
1553 3033 0	1553 3033 1	Climb-up Ladder 52614						2	
1553 3033 1	1553 3033 0	Climb-down Ladder 52620						2	
1556 3034 1	1556 3034 2	Climb-up Ladder 52614						2	
1556 3034 2	1556 3034 1	Climb-down Ladder 52620						2	
1533 3051 0	1533 9446 0	Enter Cave 51761						2	
1533 3050 0	1533 9446 0	Enter Cave 51761						2	
1533 9447 0	1533 3051 0	Exit Cave 51760						2	
1533 9446 0	1533 3051 0	Exit Cave 51760						2	
1533 9445 0	1533 3051 0	Exit Cave 51760						2	
									
# Farming Guild (Kebos Lowlands)									
# Main entrance gate - 45 Farming required. Coords inferred from skills necklace teleport endpoints (outside: 1248,3719 / inside: 1248,3725).									
1248 3722 0	1248 3723 0	Open Door 34463	45 Farming					1	
1248 3723 0	1248 3722 0	Open Door 34463						1	
1249 3722 0	1249 3723 0	Open Door 34464	45 Farming					1	
1249 3723 0	1249 3722 0	Open Door 34464						1	
# Intermediate (65 Farming) and advanced (85 Farming) tier passages are enforced server-side only									
# (no collision wall in the map) so they cannot be modelled as transport gates.									
									
# Crabclaw Caves									
1646 9848 0	1643 3450 0	Climb Sand pile 31691				6027>6		2	
1647 9848 0	1643 3450 0	Climb Sand pile 31691				6027>6		2	
1646 3449 0	1646 9848 0	Enter Cave 31690				6027>6		2	
1646 3450 0	1646 9848 0	Enter Cave 31690				6027>6		2	
1645 3451 0	1646 9848 0	Enter Cave 31690				6027>6		2	
1644 3451 0	1646 9848 0	Enter Cave 31690				6027>6		2	
1643 3450 0	1646 9848 0	Enter Cave 31690				6027>6		2	
1643 3449 0	1646 9848 0	Enter Cave 31690				6027>6		2	
1644 3448 0	1646 9848 0	Enter Cave 31690				6027>6		2	
1645 3448 0	1646 9848 0	Enter Cave 31690				6027>6		2	
1673 9800 0	1677 9747 0	Climb-down Tunnel entrance 31692						2	
1677 9747 0	1673 9800 0	Climb-down Tunnel entrance 31692						2	
									
# Trollweiss									
2822 3745 0	2803 10187 0	Enter Cave entrance 5007						1	
2822 3744 0	2803 10187 0	Enter Cave entrance 5007						1	
2822 3743 0	2803 10187 0	Enter Cave entrance 5007						1	
2804 10187 0	2822 3745 0	Enter Tunnel 5011						1	
2803 10187 0	2822 3745 0	Enter Tunnel 5011						1	
2802 10187 0	2822 3745 0	Enter Tunnel 5011						1	
2772 10232 0	2778 3869 0	Enter Crevasse 5025						1	
2778 3869 0	2772 10232 0	Enter Tunnel 5009						1	
2778 3870 0	2772 10232 0	Enter Tunnel 5009						1	
2779 3871 0	2772 10232 0	Enter Tunnel 5009						1	
2780 3871 0	2772 10232 0	Enter Tunnel 5009						1	
2781 3871 0	2772 10232 0	Enter Tunnel 5009						1	
2782 3870 0	2772 10232 0	Enter Tunnel 5009						1	
2782 3869 0	2772 10232 0	Enter Tunnel 5009						1	
2782 3868 0	2772 10232 0	Enter Tunnel 5009						1	
2781 3867 0	2772 10232 0	Enter Tunnel 5009						1	
2780 3867 0	2772 10232 0	Enter Tunnel 5009						1	
2779 3867 0	2772 10232 0	Enter Tunnel 5009						1	
									
# Trollweiss Mountain sled ride (sled = 4084)									
2772 3836 0	2790 3794 0	Slide Slope 5015		4084=1				18	
2773 3836 0	2790 3794 0	Slide Slope 5015		4084=1				18	
2786 3772 0	2794 3719 0	Slide Slope 5015		4084=1				30	
2785 3772 0	2794 3719 0	Slide Slope 5015		4084=1				30	
									
# Daero									
2484 3486 1	2649 4516 0	Travel Daero 1445						6	
2649 4518 0	2894 2726 0	Travel Waydar 1446						4	
2654 4495 0	2393 3466 0	Operate Teleportation Device 4869						6	
2896 2727 0	2393 3465 0	Travel Waydar 1446						4	
2724 2747 0	2770 2793 0							10	
									
# Marim									
2795 2793 0	2795 2797 1	Climb-up Staircase						1	
2795 2797 1	2795 2793 0	Climb-down Staircase						1	
2796 2793 0	2796 2797 1	Climb-up Staircase						1	
2796 2797 1	2796 2793 0	Climb-down Staircase						1	
2799 2793 0	2799 2797 1	Climb-up Staircase						1	
2799 2797 1	2799 2793 0	Climb-down Staircase						1	
2800 2793 0	2800 2797 1	Climb-up Staircase						1	
2800 2797 1	2800 2793 0	Climb-down Staircase						1	
									
# Tomb of Bervirius									
2762 2989 0	2760 9389 0	Search Well stacked rocks 2234						15	
2764 9376 0	2765 2976 0	Climb Climbing rocks 2236						15	
									
# Ice Queen's lair - Rock formations									
2840 3516 0	2836 3517 0	Mine Rock slide 2634	50 Mining	PICKAXE=1				10	
2839 3516 0	2836 3517 0	Mine Rock slide 2634	50 Mining	PICKAXE=1				10	
2837 3517 0	2840 3516 0	Mine Rock slide 2634	50 Mining	PICKAXE=1				10	
2837 3518 0	2840 3517 0	Mine Rock slide 2634	50 Mining	PICKAXE=1				10	
2840 3517 0	2837 3518 0	Mine Rock slide 2634	50 Mining	PICKAXE=1				10	
2840 3518 0	2837 3519 0	Mine Rock slide 2634	50 Mining	PICKAXE=1				10	
									
# Ice Queen's lair - Ladders phase one									
2844 3516 0	2844 9916 0	Climb-down Ladder 16680						1	
2845 3517 0	2845 9917 0	Climb-down Ladder 16680						1	
2846 3516 0	2846 9916 0	Climb-down Ladder 16680						1	
2845 3515 0	2845 9915 0	Climb-down Ladder 16680						1	
